setID	setSize	setScore	N	setP	setQ	setName	setID.orig
417	154	-2.67149485636788	154	0.0856	0.327091263656374	cGMP-PKG signaling pathway	262
105	81	4.21049907137154	81	0.086	0.327573167863499	Aldosterone synthesis and secretion	74
414	30	6.33510367976245	30	0.0871	0.330509815293102	beta-Alanine metabolism	176
1708	27	7.31219549365999	27	0.0875	0.330509815293102	TNFs bind their physiological receptors	1720
288	114	0.89072531253624	114	0.0876	0.330509815293102	Neurotrophin signaling pathway	1050
521	14	4.90459707540659	14	0.088	0.330974907649707	RXR and RAR heterodimerization with other nuclear receptor	1461
1792	159	-4.23236732987845	159	0.0886	0.332186941723033	Transport to the Golgi and subsequent modification	1787
275	271	-14.060180640482	271	0.0892	0.3333914005834	MicroRNAs in cancer	959
1531	24	5.6305247810996	24	0.09	0.335333540673132	Resolution of AP sites via the multiple-nucleotide patch replacement pathway	1382
1159	10	4.49808388283732	10	0.0905	0.336149310673734	Ligand-independent caspase activation via DCC	881
1739	34	5.91266612976657	34	0.091	0.336960029466902	The phototransduction cascade*	1698
412	138	-2.08917190775816	138	0.0915	0.33746247874161	Wnt signaling pathway	1860
1678	27	5.19620375037913	27	0.0917	0.33746247874161	Synthesis of PC	1656
480	34	5.77472060542715	34	0.0928	0.340462978064205	HIV-1 Nef: Negative effector of Fas and TNF-alpha	737
890	55	5.15068965634319	55	0.0946	0.346005419510864	ECM proteoglycans	457
173	45	9.88932695814913	45	0.0949	0.346044448379795	Drug metabolism - other enzymes	445
518	25	5.46208255718166	25	0.0953	0.346446772806281	Plasma membrane estrogen receptor signaling	1212
199	81	4.11976890672424	81	0.0966	0.348359699999079	GABAergic synapse	611
34	25	5.54105580692196	25	0.0967	0.348359699999079	mucin core 1 and core 2 O-glycosylation	1001
454	48	5.59834355522037	48	0.0967	0.348359699999079	Downstream signaling in naive CD8+ T cells	438
630	37	5.17765742817696	37	0.097	0.348391072937581	Activation of NMDA receptor upon glutamate binding and postsynaptic events	37
1654	221	-11.9654705239559	221	0.0977	0.3498546208426	Signaling by the B Cell Receptor (BCR)	1558
1497	21	6.29345049745675	21	0.0982	0.349907908150205	Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	1344
1132	40	5.41131086621908	40	0.0983	0.349907908150205	Intraflagellar transport	837
1305	35	5.40289942065117	35	0.0991	0.351708829400167	O-glycosylation of TSR domain-containing proteins*	1100
1805	12	4.38931526169902	12	0.0996	0.352437535469596	Unwinding of DNA	1820
688	45	4.94210575369581	45	0.1001	0.353161942388172	BMAL1:CLOCK,NPAS2 activates circadian gene expression	193
400	45	5.5941122847145	45	0.1019	0.356708602622472	Type II diabetes mellitus	1809
178	244	-15.3834810651256	244	0.102	0.356708602622472	Endocytosis	470
1600	57	5.00410414160568	57	0.102	0.356708602622472	Signaling by BRAF and RAF fusions	1510
1517	78	3.47510539938534	78	0.1026	0.35776080429716	Regulation of insulin secretion	1343
1675	27	5.23059093643817	27	0.1035	0.359849931800833	Synthesis of IP3 and IP4 in the cytosol	1653
127	28	4.91468653643113	28	0.1047	0.362253640571358	Autophagy - other	158
648	763	-90.9042716010152	763	0.1049	0.362253640571358	Adaptive Immune System	54
1196	16	4.75661290472333	16	0.1051	0.362253640571358	Metabolism of folate and pterines	938
61	10	4.43353465210676	10	0.1069	0.367399007498226	triacylglycerol degradation	1790
545	23	4.81335732654196	23	0.1078	0.368660486784538	Signaling events mediated by PRL	1568
517	22	4.6180498195991	22	0.1079	0.368660486784538	Paxillin-independent events mediated by a4b1 and a4b7	1153
299	19	5.05581618128657	19	0.1082	0.368660486784538	One carbon pool by folate	1108
301	123	0.0166034471633908	123	0.1085	0.368660486784538	Osteoclast differentiation	1116
121	18	4.59033335831341	18	0.1091	0.369618395518978	Arginine biosynthesis	132
112	65	3.2105972626311	65	0.1094	0.369618395518978	Amphetamine addiction	93
569	29	4.75080101600018	29	0.1108	0.373293927211679	VEGFR1 specific signals	1836
1834	13	4.47790349315847	13	0.1116	0.374217828643436	alpha-linolenic (omega3) and linoleic (omega6) acid metabolism*	79
1651	18	4.89608762865801	18	0.1117	0.374217828643436	Signaling by cytosolic FGFR1 fusion mutants	1511
124	27	7.66959989489053	27	0.1139	0.380461900362235	Asthma	142
1007	10	3.76246907009319	10	0.1142	0.380461900362235	Gap junction degradation	618
1246	262	-20.170163631	262	0.1146	0.380733976152044	NCAM signaling for neurite out-growth	1022
280	29	5.13430640354349	29	0.1156	0.382529658009193	Mucin type O-glycan biosynthesis	1002
471	41	4.8847669877137	41	0.1159	0.382529658009193	FOXA1 transcription factor network	576
1026	23	4.53154306663473	23	0.1161	0.382529658009193	Glutamate Neurotransmitter Release Cycle	645
1311	71	3.02397342844732	71	0.1165	0.382793063302282	Oncogenic MAPK signaling	1107
994	52	5.21367793287589	52	0.1192	0.390591608325241	GABA receptor activation	609
710	21	4.5051952338308	21	0.1201	0.392465458208398	CD28 dependent PI3K/Akt signaling	231
1685	34	4.97599497561664	34	0.1206	0.393025529114825	Synthesis of bile acids and bile salts	1646
522	10	3.62759951996777	10	0.1213	0.394232568636834	Ras signaling in the CD4+ TCR pathway	1307
505	22	4.2910161466227	22	0.1243	0.401799065252858	Nectin adhesion pathway	1024
671	35	4.30131345925652	35	0.1243	0.401799065252858	Apoptotic cleavage of cellular proteins	122
512	31	4.00733903508936	31	0.1247	0.402005561531674	Osteopontin-mediated events	1117
1337	86	0.655265035291838	86	0.126	0.402755238820194	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling	1203
136	65	2.30062561093777	65	0.1262	0.402755238820194	Biosynthesis of amino acids	188
1483	13	3.80792121799745	13	0.1263	0.402755238820194	Reduction of cytosolic Ca++ levels	1317
1414	65	2.0677921168345	65	0.1267	0.402755238820194	Protein-protein interactions at synapses	1275
38	27	4.81854936276734	27	0.1269	0.402755238820194	purine nucleotides de novo biosynthesis	1283
277	22	4.25081869757121	22	0.1276	0.402755238820194	Mismatch repair	963
217	14	3.92400640092032	14	0.1281	0.402755238820194	Glycosaminoglycan biosynthesis - keratan sulfate	665
658	27	5.04516485118253	27	0.1281	0.402755238820194	Amino acid transport across the plasma membrane	89
655	39	4.65499489282208	39	0.1283	0.402755238820194	Amine ligand-binding receptors	86
1825	13	3.78744481955436	13	0.1283	0.402755238820194	WNT5A-dependent internalization of FZD2, FZD5 and ROR2	1861
1038	14	3.88513685114117	14	0.1302	0.407395321340702	Golgi Cisternae Pericentriolar Stack Reorganization	679
360	85	3.97779993636919	85	0.1307	0.407395321340702	Ribosome biogenesis in eukaryotes	1416
507	55	2.57527847227678	55	0.1308	0.407395321340702	Neurotrophic factor-mediated Trk receptor signaling	1049
931	31	4.63241406473047	31	0.1314	0.408201083563298	FGFR1 mutant receptor activation	546
104	170	0.798167823007353	170	0.1318	0.408382969835657	Alcoholism	73
42	14	4.23731339101834	14	0.1328	0.410418215292759	pyrimidine deoxyribonucleotides de novo biosynthesis	1290
497	45	3.22622275638157	45	0.1338	0.411690166005669	Integrins in angiogenesis	815
1436	13	3.70873414810644	13	0.1339	0.411690166005669	RHO GTPases activate IQGAPs	1406
231	90	2.42042204867659	90	0.1351	0.412400828830871	Hematopoietic cell lineage	707
297	25	4.46841842153988	25	0.1352	0.412400828830871	O-glycan biosynthesis, mucin type core	1099
447	22	3.97738482153063	22	0.1356	0.412400828830871	Cellular roles of Anthrax toxin	255
691	24	4.02659807628097	24	0.1358	0.412400828830871	Basigin interactions	172
187	12	3.61759634590014	12	0.1361	0.412400828830871	Fatty acid biosynthesis	525
1335	88	0.0800078916101236	88	0.1362	0.412400828830871	PI3K/AKT Signaling in Cancer	1202
158	28	3.88621723981278	28	0.1367	0.412869542598639	Citrate cycle (TCA cycle)	290
436	77	0.448997992677202	77	0.1381	0.415001937224846	C-MYB transcription factor network	201
1642	30	4.03814027978144	30	0.1381	0.415001937224846	Signaling by Robo receptor	1555
226	37	7.03958248869392	37	0.1391	0.416959383401562	Graft-versus-host disease	684
1244	26	3.77281233725729	26	0.1404	0.41920307290633	N-glycan antennae elongation in the medial/trans-Golgi	1014
1583	87	0.00836056203693865	87	0.1406	0.41920307290633	Selenocysteine synthesis	1480
170	126	-5.73041069343553	126	0.1409	0.41920307290633	Dopaminergic synapse	430
1316	10	3.97091243026043	10	0.1425	0.422911345030072	Organic cation transport	1114
1138	53	2.86093469191694	53	0.143	0.423344761207887	Ion transport by P-type ATPases	843
1	14	3.44217620510107	14	0.1437	0.424366665681976	1D-myo-inositol hexakisphosphate biosynthesis II (mammalian)	1
624	40	3.62007628454175	40	0.1452	0.427740231634979	Activation of GABAB receptors*	29
1350	27	3.6168470232799	27	0.1463	0.429921767326067	PTK6 Regulates RHO GTPases, RAS GTPase and MAP kinases	1278
1665	97	-1.18433509715323	97	0.1467	0.430040609035301	Stimuli-sensing channels	1610
237	21	4.26681635024108	21	0.1471	0.430158869611483	Histidine metabolism	730
893	93	-1.81764103524339	93	0.1478	0.431151692059293	EPH-Ephrin signaling	481
1429	257	-23.6911601993831	257	0.1487	0.432653342574056	RET signaling	1391
290	35	4.52882105716199	35	0.1491	0.432653342574056	Nicotine addiction	1059
1268	38	2.87088853487397	38	0.1494	0.432653342574056	Negative regulation of MAPK pathway	1033
1279	10	3.15135790733695	10	0.1501	0.433162050960592	Neurotoxicity of clostridium toxins	1046
1597	20	3.70471005034412	20	0.1503	0.433162050960592	Signal transduction by L1	1505
746	79	0.889333927455441	79	0.1508	0.433558323628637	Cell junction organization	247
82	11	3.57210763144911	10	0.1514	0.434239511766315	JC Virus (dsDNA)	855
591	13	3.31313027002713	13	0.1518	0.434345180840304	AMER1 mutants destabilize the destruction complex*	85
590	13	3.31923057245708	13	0.156	0.445297331815109	AKT phosphorylates targets in the cytosol	71
1693	19	3.82746267620203	19	0.1566	0.445945704303741	Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)	1665
1200	92	-2.18128402873084	92	0.1571	0.44630690567325	Metabolism of nucleotides	942
1325	11	3.16517179628812	11	0.1584	0.44893373729548	PECAM1 interactions	1159
1373	19	3.35036324660309	19	0.159	0.449072772424717	Phosphorylation of the APC/C	1188
1704	37	3.02057207854151	37	0.1592	0.449072772424717	TNF signaling	1715
656	17	3.23430056916811	17	0.1598	0.449704633612048	Amine-derived hormones	87
1804	83	-1.33091688221242	83	0.1603	0.449839081158098	Unfolded Protein Response (UPR)	1819
1502	28	3.19689308518797	28	0.1606	0.449839081158098	Regulation of TNFR1 signaling	1364
1582	111	-4.04532799324898	111	0.1614	0.450474861551124	Selenoamino acid metabolism	1478
1029	119	-4.4855135707471	119	0.163	0.450474861551124	Glycerophospholipid biosynthesis	652
793	19	3.18384430184192	19	0.1632	0.450474861551124	Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase	325
1395	29	3.18012878322072	29	0.1638	0.450474861551124	Pre-NOTCH Transcription and Translation	1243
1009	29	3.94126229783705	29	0.164	0.450474861551124	Gap junction trafficking and regulation	620
367	136	-7.32882999511393	136	0.1641	0.450474861551124	Signaling pathways regulating pluripotency of stem cells	1576
142	172	-12.0031105165046	172	0.1645	0.450474861551124	Calcium signaling pathway	210
1826	15	3.19382879409308	15	0.1646	0.450474861551124	WNT5A-dependent internalization of FZD4	1862
905	14	3.17076559791075	14	0.1651	0.450474861551124	Early Phase of HIV Life Cycle	455
1381	87	-1.81858857253198	87	0.1652	0.450474861551124	Platelet homeostasis	1219
395	169	-12.1467127310127	169	0.1657	0.450474861551124	Transcriptional misregulation in cancer	1758
732	27	3.03753228804119	27	0.1658	0.450474861551124	Calmodulin induced events*	211
401	32	3.70171420661985	32	0.166	0.450474861551124	Tyrosine metabolism	1810
830	44	2.57473516972325	44	0.1661	0.450474861551124	Death Receptor Signalling	370
70	95	-3.19697353959904	91	0.167	0.450769998603172	Hepatitis B virus (dsDNART)	715
1057	23	3.46522058672746	23	0.1671	0.450769998603172	HSF1-dependent transactivation	748
389	29	2.69473779005917	29	0.1676	0.450769998603172	Thyroid cancer	1706
1698	227	-14.462047404032	227	0.1679	0.450769998603172	TCF dependent signaling in response to WNT	1678
1113	10	3.01482816200792	10	0.1693	0.450769998603172	Interaction With The Zona Pellucida	817
770	88	-1.43741522831153	88	0.1695	0.450769998603172	Class B/2 (Secretin family receptors)	294
694	16	3.23294699957034	16	0.1697	0.450769998603172	Beta-catenin phosphorylation cascade	178
168	34	2.68694795350088	34	0.17	0.450769998603172	DNA replication	425
330	34	3.20703589296761	34	0.1701	0.450769998603172	Prion diseases	1251
516	19	2.91166046437284	19	0.1711	0.450769998603172	Paxillin-dependent events mediated by a4b1	1152
974	183	-14.5199728693541	183	0.1711	0.450769998603172	G alpha (q) signalling events	589
1247	36	2.70604618940265	36	0.1719	0.450769998603172	NCAM1 interactions	1023
1072	20	3.4679968641796	20	0.1727	0.450769998603172	Hormone-sensitive lipase (HSL)-mediated triacylglycerol hydrolysis	742
1088	112	1.58630229085786	112	0.173	0.450769998603172	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell	779
1382	16	2.82501632473141	16	0.1731	0.450769998603172	Platelet sensitization by LDL	1220
886	65	0.00367579223679938	65	0.1735	0.450769998603172	Dual incision in TC-NER	448
628	31	3.70433995521386	31	0.1738	0.450769998603172	Activation of Matrix Metalloproteinases	34
351	199	-17.807189131952	199	0.174	0.450769998603172	Regulation of actin cytoskeleton	1322
552	38	2.09479517602546	38	0.1745	0.450769998603172	Signaling events regulated by Ret tyrosine kinase	1574
499	13	2.85421645931147	13	0.1746	0.450769998603172	JNK signaling in the CD4+ TCR pathway	857
926	29	2.77803386351964	29	0.175	0.450769998603172	FCERI mediated Ca+2 mobilization	537
387	102	-2.00646902161525	102	0.1768	0.450769998603172	Th17 cell differentiation	1694
1126	104	-4.41435072729506	104	0.1768	0.450769998603172	Interleukin-4 and 13 signaling	829
898	128	-7.75555949675978	128	0.1769	0.450769998603172	ER to Golgi Anterograde Transport	495
430	14	2.91199406588115	14	0.1775	0.450769998603172	Atypical NF-kappaB pathway	149
491	37	2.76926579515879	37	0.1776	0.450769998603172	IL23-mediated signaling events	774
948	151	-8.50565071677596	151	0.1776	0.450769998603172	Factors involved in megakaryocyte development and platelet production	518
1554	19	2.97536542161064	19	0.1776	0.450769998603172	SALM protein interactions at the synapses	1471
145	69	-0.330609241788342	69	0.1779	0.450769998603172	Cardiac muscle contraction	221
1181	31	2.43809858629387	31	0.1786	0.450769998603172	MET promotes cell motility	930
1217	14	2.8440556537359	14	0.1786	0.450769998603172	Misspliced GSK3beta mutants stabilize beta-catenin*	967
324	27	2.83361742480495	27	0.1791	0.450769998603172	Phototransduction	1190
1290	89	-2.6192802680025	89	0.1791	0.450769998603172	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	1073
1604	50	1.32968474151654	50	0.1791	0.450769998603172	Signaling by ERBB2	1515
1623	500	-64.9677135991481	500	0.1794	0.450769998603172	Signaling by Interleukins	1535
1136	190	-14.9176219106537	190	0.1798	0.450827942389526	Ion channel transport	841
1005	10	3.19919159062989	10	0.1806	0.451000325153927	Gamma-carboxylation, transport, and amino-terminal cleavage of proteins	614
118	31	2.40472001305315	31	0.1808	0.451000325153927	Apoptosis - multiple species	117
786	24	2.82588333598294	24	0.181	0.451000325153927	Constitutive Signaling by AKT1 E17K in Cancer	319
486	28	3.04426593907257	28	0.1818	0.451804736922809	IL12 signaling mediated by STAT4	769
1112	66	0.368821794930833	66	0.1829	0.451804736922809	Integrin cell surface interactions	814
998	422	-49.0917428803635	422	0.184	0.451804736922809	GPCR ligand binding	682
1272	93	-3.98272306552366	93	0.1844	0.451804736922809	Negative regulation of the PI3K/AKT network	1036
1319	34	1.99048491743939	34	0.1851	0.451804736922809	Ovarian tumor domain proteases	1122
1818	93	-3.24741442433435	93	0.1853	0.451804736922809	Visual phototransduction	1847
739	27	2.76527523534802	27	0.1855	0.451804736922809	Caspase activation via extrinsic apoptotic signalling pathway	226
1838	22	2.54324344480321	22	0.1863	0.451804736922809	eNOS activation and regulation*	478
1197	758	-110.22138325994	757	0.1865	0.451804736922809	Metabolism of lipids and lipoproteins	939
1595	10	2.5707975379005	10	0.1866	0.451804736922809	Signal attenuation	1502
908	11	3.58111490829431	11	0.1868	0.451804736922809	Eicosanoids	465
133	32	2.34089021916699	32	0.187	0.451804736922809	Base excision repair	169
266	19	2.61840176145629	19	0.1872	0.451804736922809	Mannose type O-glycan biosynthesis	906
159	21	2.39699596185593	21	0.1881	0.451804736922809	Citrate cycle (TCA cycle, Krebs cycle)	289
29	18	2.91585741368838	18	0.1883	0.451804736922809	heparan sulfate biosynthesis (late stages)	711
768	18	2.57795154860019	18	0.1884	0.451804736922809	Citric acid cycle (TCA cycle)	292
574	21	2.8888332839252	21	0.1885	0.451804736922809	Visual signal transduction: Cones	1848
1110	107	-5.6105023393664	107	0.1886	0.451804736922809	Integration of energy metabolism	812
1819	16	3.00131511837941	16	0.189	0.451804736922809	Vitamin B5 (pantothenate) metabolism	1850
1160	111	-4.92083605313715	111	0.1892	0.451804736922809	Lipid digestion, mobilization, and transport	883
702	21	2.5584238021689	21	0.1894	0.451804736922809	Branched-chain amino acid catabolism	195
540	14	2.6548032984747	14	0.19	0.451804736922809	S1P4 pathway	1466
1638	67	-1.34763552146287	67	0.1908	0.451804736922809	Signaling by PTK6	1551
903	20	2.53780667952431	20	0.1913	0.451804736922809	ERK/MAPK targets	505
880	191	-17.3351733092978	191	0.1915	0.451804736922809	Downstream signaling events of B Cell Receptor (BCR)	437
220	15	2.91320154399221	15	0.1916	0.451804736922809	Glycosphingolipid biosynthesis - ganglio series	669
328	17	2.66924325283586	17	0.1918	0.451804736922809	Primary bile acid biosynthesis	1249
1300	25	2.56607617653673	25	0.1919	0.451804736922809	Nuclear signaling by ERBB4	1093
1158	20	4.21859989415177	20	0.1929	0.452897148914994	Ligand-gated ion channel transport	880
438	28	2.18238694857599	28	0.1933	0.452897148914994	CD40/CD40L signaling	233
182	81	-3.09789406228754	81	0.1935	0.452897148914994	ErbB signaling pathway	498
623	25	2.61315408708648	25	0.1949	0.454903531110453	Activation of G protein gated Potassium channels*	28
1756	142	-10.6763870590547	142	0.1962	0.454903531110453	Toll-Like Receptors Cascades	1731
273	10	2.52312385763656	10	0.1963	0.454903531110453	Methionine degradation	953
1806	31	1.80056764692511	31	0.1965	0.454903531110453	Uptake and actions of bacterial toxins	1821
1605	43	1.0941627730252	43	0.1968	0.454903531110453	Signaling by ERBB4	1516
1652	32	1.91691614713565	32	0.1968	0.454903531110453	Signaling by high-kinase activity BRAF mutants	1532
300	113	-7.05969207470724	113	0.1973	0.454903531110453	Oocyte meiosis	1109
555	39	1.01343039612016	39	0.1974	0.454903531110453	Stabilization and expansion of the E-cadherin adherens junction	1603
487	60	-0.143304579988911	60	0.1989	0.457182059609455	IL12-mediated signaling events	770
192	86	-3.79372019785424	86	0.1992	0.457182059609455	Fc gamma R-mediated phagocytosis	535
613	30	1.62375126107252	30	0.2002	0.457182059609455	Activated NOTCH1 Transmits Signal to the Nucleus	16
1691	22	2.35875519532179	22	0.2002	0.457182059609455	Synthesis of very long-chain fatty acyl-CoAs	1663
1025	29	2.14944008958367	29	0.2003	0.457182059609455	Glutamate Binding, Activation of AMPA Receptors and Synaptic Plasticity*	644
281	47	0.496705445404062	47	0.2009	0.457302897133653	N-Glycan biosynthesis	1015
944	24	2.3798982979781	24	0.2012	0.457302897133653	FRS-mediated FGFR2 signaling	582
1709	78	-2.95917019932145	78	0.2015	0.457302897133653	TP53 Regulates Metabolic Genes	1733
259	87	-4.40503131539329	87	0.2025	0.458060967953389	Longevity regulating pathway	890
258	64	-1.60180781858734	64	0.2026	0.458060967953389	Long-term potentiation	889
180	64	-1.38020369679283	64	0.2033	0.458776354944447	Epithelial cell signaling in Helicobacter pylori infection	490
1352	36	1.25225563626016	36	0.2038	0.459038567987616	Paradoxical activation of RAF signaling by kinase inactive BRAF*	1145
409	194	-17.4229097299503	194	0.2048	0.460423876998417	Viral carcinogenesis	1843
896	41	0.527876718350576	41	0.2059	0.4620283824035	EPHB-mediated forward signaling	486
557	16	2.47799697602348	16	0.2071	0.463850852762447	Syndecan-1-mediated signaling events	1638
769	295	-32.5666520953685	295	0.2076	0.463905174896519	Class A/1 (Rhodopsin-like receptors)	293
1430	278	-27.2477569743108	278	0.2079	0.463905174896519	RHO GTPase Effectors	1403
605	70	-2.24877580187199	70	0.2092	0.465936691982846	AURKA Activation by TPX2*	151
960	41	0.632499710767799	41	0.2107	0.468405275162434	Formation of Incision Complex in GG-NER	566
919	88	-4.42224587532111	90	0.212	0.469611817899826	Eukaryotic Translation Elongation*	511
1120	90	-2.02713385026088	90	0.2131	0.469611817899826	Interferon gamma signaling	822
279	85	-3.60344694903229	85	0.2135	0.469611817899826	Morphine addiction	987
1448	31	1.49637249465741	32	0.2135	0.469611817899826	RNA Polymerase I Promoter Escape*	1428
53	27	1.95063792531146	27	0.2143	0.469611817899826	superpathway of purine nucleotide salvage	1628
350	217	-23.1708996553905	217	0.2147	0.469611817899826	Ras signaling pathway	1308
1307	63	-1.08583796837432	63	0.2154	0.469611817899826	O-linked glycosylation of mucins	1102
917	13	2.59281116869969	13	0.2155	0.469611817899826	Erythrocytes take up carbon dioxide and release oxygen*	507
1106	44	0.168352860135968	44	0.2156	0.469611817899826	Inositol phosphate metabolism (REACTOME)	802
1151	23	1.92188873649426	23	0.216	0.469611817899826	LDL-mediated lipid transport	871
161	47	-0.278365338098006	47	0.2164	0.469611817899826	Cocaine addiction	305
653	13	2.26738672488586	13	0.2171	0.469611817899826	Advanced glycosylation endproduct receptor signaling	67
1644	72	-3.07930932451804	72	0.2176	0.469611817899826	Signaling by TGF-beta Receptor Complex	1557
1850	13	2.33349539450845	13	0.218	0.469611817899826	p38MAPK events	1130
1117	52	-0.894704358992993	52	0.2185	0.469611817899826	Interactions of neurexins and neuroligins at synapses	818
1002	15	2.4329118446168	15	0.2186	0.469611817899826	GRB2:SOS provides linkage to MAPK signaling for Integrins	687
1358	83	-3.54757339356376	83	0.2191	0.469611817899826	Peptide hormone metabolism	1165
428	34	1.15748369118572	34	0.2201	0.469611817899826	Arf6 signaling events	129
188	42	0.87749221794142	42	0.2212	0.469611817899826	Fatty acid degradation	526
564	41	0.394406584905945	41	0.2212	0.469611817899826	TNF receptor signaling pathway	1713
1786	101	-6.74765921787142	101	0.2213	0.469611817899826	Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds	1776
1735	12	2.08322224151265	12	0.2214	0.469611817899826	Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation	1687
156	93	-5.78727671012829	93	0.2217	0.469611817899826	Circadian entrainment	286
287	256	-28.408823063382	256	0.2222	0.469611817899826	Neuroactive ligand-receptor interaction	1043
728	29	1.48438283735505	29	0.2227	0.469611817899826	Ca-dependent events	205
1131	43	0.0716923643012618	43	0.2227	0.469611817899826	Intra-Golgi traffic	836
1528	10	2.16516844775747	10	0.2228	0.469611817899826	Removal of the Flap Intermediate from the C-strand	1375
93	42	1.01940108020874	42	0.2235	0.469611817899826	ABC transporters	9
740	12	2.06485081785098	12	0.2235	0.469611817899826	Caspase-mediated cleavage of cytoskeletal proteins	228
129	68	-2.59576875279111	68	0.2239	0.469611817899826	B cell receptor signaling pathway	163
915	17	2.03068736575906	17	0.2239	0.469611817899826	Ephrin signaling	488
1135	31	1.73637697489856	31	0.2239	0.469611817899826	Inwardly rectifying K+ channels	840
1193	329	-42.7574458345828	329	0.2242	0.469611817899826	Metabolism of amino acids and derivatives	934
448	43	-0.18371946442948	43	0.2253	0.470894904305809	Ceramide signaling pathway	260
1839	56	-1.21412719503566	56	0.2256	0.470894904305809	mRNA 3'-end processing	988
1153	19	1.85749016520889	19	0.2263	0.470921040933245	Lagging Strand Synthesis	868
1383	17	1.95717105658731	17	0.2264	0.470921040933245	Polo-like kinase mediated events	1225
638	10	2.02810637791141	10	0.2275	0.471776128406754	Activation of the AP-1 family of transcription factors	42
311	18	2.18519368815085	18	0.2276	0.471776128406754	Pantothenate and CoA biosynthesis	1144
1750	118	-10.0339630230222	118	0.2286	0.472723506777105	Toll Like Receptor 4 (TLR4) Cascade	1724
1731	23	1.54613348345207	23	0.2292	0.472723506777105	Telomere C-strand (Lagging Strand) Synthesis	1682
1312	83	-4.5806689255006	83	0.2296	0.472723506777105	Opioid Signalling	1110
546	50	-0.764909977868934	50	0.231	0.472723506777105	Signaling events mediated by PTP1B	1569
1137	53	-1.23104479614477	53	0.2311	0.472723506777105	Ion homeostasis	842
525	25	1.39372124542243	25	0.2315	0.472723506777105	Regulation of CDC42 activity	1329
451	33	0.727116211081319	33	0.2319	0.472723506777105	Class I PI3K signaling events mediated by Akt	298
813	26	1.27084482815479	26	0.2319	0.472723506777105	DARPP-32 events	365
13	12	1.95418341176803	12	0.2325	0.472723506777105	bile acid biosynthesis, neutral pathway	184
1645	284	-36.8426774069504	287	0.2325	0.472723506777105	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)*	1559
943	23	1.6688949875437	23	0.2328	0.472723506777105	FRS-mediated FGFR1 signaling	581
1728	12	2.15556090557337	12	0.2328	0.472723506777105	Tandem pore domain potassium channels	1671
1405	11	1.97923032634253	11	0.2357	0.477599693687418	Processive synthesis on the C-strand of the telomere	1257
1559	22	1.53468948573598	22	0.236	0.477599693687418	SHC-mediated cascade:FGFR2	1493
1418	12	1.98286571072865	12	0.2364	0.477601061070875	Purine salvage	1286
826	11	2.19738303155923	11	0.2371	0.477603782025834	DSCAM interactions	446
286	122	-7.02442913479069	122	0.2372	0.477603782025834	Natural killer cell mediated cytotoxicity	1021
1173	29	0.772925382636511	29	0.2386	0.477812168240223	MAPK targets/ Nuclear events mediated by MAP kinases	912
386	88	-4.3694356053671	88	0.239	0.477812168240223	Th1 and Th2 cell differentiation	1693
439	69	-4.00715204947953	69	0.2393	0.477812168240223	CDC42 signaling events	235
1688	24	1.83252535395155	24	0.2394	0.477812168240223	Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol	1649
1419	12	1.93583943758309	12	0.2398	0.477812168240223	Pyrimidine catabolism	1287
787	64	-2.74587544437281	64	0.24	0.477812168240223	Constitutive Signaling by Aberrant PI3K in Cancer	318
323	138	-13.4394262205184	138	0.2401	0.477812168240223	Phospholipase D signaling pathway	1184
204	95	-6.76102229801556	95	0.2407	0.478210509783081	Glucagon signaling pathway	633
581	20	1.49485673729812	20	0.2413	0.478607530126791	p38 signaling mediated by MAPKAP kinases	1129
675	275	-35.8241466519065	275	0.2425	0.479595323168115	Asparagine N-linked glycosylation	136
1744	10	1.81280662237934	10	0.2426	0.479595323168115	Thyroxine biosynthesis	1709
67	17	2.83436894162895	13	0.2431	0.479783923730144	Enterovirus 71 (ssRNA)	479
338	155	-16.1036268780808	155	0.2439	0.479783923730144	Protein processing in endoplasmic reticulum	1272
1216	14	1.78419189767727	14	0.2439	0.479783923730144	Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha)	966
1364	19	1.74617212077457	19	0.2443	0.479783923730144	Phase 4 - resting membrane potential	1175
377	63	-3.40021703652864	63	0.2459	0.481536042109967	Synaptic vesicle cycle	1636
429	43	-0.922460547148765	43	0.2461	0.481536042109967	Arf6 trafficking events	130
382	105	-8.55980306733793	105	0.2464	0.481536042109967	TNF signaling pathway	1716
284	85	-5.61793969206375	85	0.2474	0.48267377223956	NF-kappa B signaling pathway	1052
722	16	1.52337727452663	16	0.2481	0.48267377223956	CREB phosphorylation through the activation of CaMKII	336
951	230	-28.5472504878878	230	0.2484	0.48267377223956	Fatty acid, triacylglycerol, and ketone body metabolism	529
